data,adset_id,campaign_id,receita_gam_bruta,receita_gam_liquida,impressoes_gam,cliques_gam,ecpm_gam
2026-07-23,120247382323080278,120247382322970278,2.42,2.18,30,6,80.79
2026-07-23,120247382323090278,120247382322970278,7.53,6.78,118,31,63.85
2026-07-23,120247461971660278,120247461971670278,0.3,0.27,3,1,98.83
2026-07-23,120247462052200278,120247461971670278,2.16,1.94,22,5,98.21
2026-07-23,120247462054640278,120247461971670278,0.24,0.22,7,0,34.79
2026-07-23,120247462063520278,120247461971670278,0.2,0.18,10,0,19.58
2026-07-23,120247462073710278,120247461971670278,0.93,0.84,26,4,35.89
2026-07-23,120247462083520278,120247461971670278,0,0,1,0,2.2
2026-07-23,120247488168300278,120247488168210278,2.16,1.95,34,6,63.63
2026-07-23,120247488215910278,120247488168210278,4.89,4.4,33,9,148.29
2026-07-23,120247488220950278,120247488168210278,1.04,0.94,33,7,31.56
2026-07-23,120247488225850278,120247488168210278,0.76,0.68,32,3,23.76
2026-07-23,120247488230320278,120247488168210278,3.06,2.75,29,4,105.46
2026-07-23,120247488234950278,120247488168210278,0.35,0.31,6,2,57.6
2026-07-23,120247488259350278,120247488259330278,1.96,1.76,48,4,40.74
2026-07-23,120247488354910278,120247488259330278,2.43,2.18,42,5,57.8
2026-07-23,120247488362150278,120247488259330278,4.61,4.15,50,8,92.16
2026-07-23,120247488368490278,120247488259330278,2.02,1.82,34,2,59.34
2026-07-23,120247488373900278,120247488259330278,3.62,3.26,65,11,55.72
2026-07-23,120247488419540278,120247488259330278,3.72,3.35,84,15,44.31
2026-07-23,120247488474100278,120247488474000278,8.06,7.26,84,20,96.01
2026-07-23,120247488538970278,120247488474000278,0.73,0.66,17,3,42.89
2026-07-23,120247488660110278,120247488474000278,1.41,1.27,21,2,67.17
2026-07-23,120247488793560278,120247488474000278,1.71,1.54,28,2,61.09
2026-07-23,120247488827940278,120247488474000278,4.2,3.78,65,12,64.54
2026-07-23,120247488854820278,120247488474000278,3.54,3.19,42,6,84.31
2026-07-23,120247488930200278,120247488930090278,3.6,3.24,23,5,156.52
2026-07-23,120247488968980278,120247488930090278,2.19,1.97,45,11,48.56
2026-07-23,120247488989090278,120247488930090278,1.67,1.5,21,3,79.53
2026-07-23,120247489010590278,120247488930090278,2.8,2.52,33,8,84.78
2026-07-23,120247489016960278,120247488930090278,3.87,3.49,53,13,73.1
2026-07-23,120247489033080278,120247488930090278,0.83,0.75,28,3,29.58
2026-07-23,120247489048840278,120247489048850278,0.66,0.59,14,2,46.91
2026-07-23,120247489055990278,120247489056040278,1.94,1.75,39,6,49.78
2026-07-23,120247489113490278,120247489056040278,0.62,0.55,14,4,44.04
2026-07-23,120247489137090278,120247489056040278,1.6,1.44,22,4,72.75
2026-07-23,120247489142030278,120247489048850278,2.36,2.12,45,8,52.35
2026-07-23,120247489148840278,120247489048850278,1.99,1.79,45,3,44.13
2026-07-23,120247489149860278,120247489056040278,2.04,1.84,30,6,68.04
2026-07-23,120247489152530278,120247489048850278,2.03,1.83,19,6,107.08
2026-07-23,120247489155770278,120247489048850278,3.77,3.39,63,13,59.77
2026-07-23,120247489155880278,120247489056040278,0.8,0.72,12,2,66.35
2026-07-23,120247489160390278,120247489048850278,1.26,1.14,23,3,54.86
2026-07-23,120247489160520278,120247489056040278,3.38,3.05,95,15,35.62
2026-07-23,120247490572030278,120247490527990278,0.06,0.05,4,0,14.3
2026-07-23,120247490575360278,120247490527990278,0,0,3,0,1.1
2026-07-23,120247490597970278,120247490598050278,0.54,0.49,40,3,13.49
2026-07-23,120247490618490278,120247490598050278,2.64,2.37,31,9,85.05
2026-07-23,120247490620890278,120247490598050278,0.93,0.83,12,2,77.09
2026-07-23,120247490623620278,120247490598050278,3.69,3.32,33,8,111.75
2026-07-23,120247490626940278,120247490598050278,0.39,0.35,18,4,21.91
2026-07-23,120247490631910278,120247490598050278,0.57,0.51,12,1,47.13
2026-07-23,120247490644830278,120247490644850278,0.05,0.05,4,0,13.1
2026-07-23,120247490686120278,120247490644850278,0.95,0.85,17,1,55.85
2026-07-23,120247490688600278,120247490644850278,2.59,2.33,16,3,161.84
2026-07-23,120247490692330278,120247490644850278,0.03,0.03,2,0,14.3
2026-07-23,120247490703500278,120247490644850278,0.02,0.02,1,0,20.2
2026-07-23,120247506168140278,120247506168050278,0.71,0.64,18,2,39.69
2026-07-23,120247506197150278,120247506168050278,1.61,1.45,23,3,70.07
2026-07-23,120247506203840278,120247506168050278,0.21,0.19,7,0,29.69
2026-07-23,120247506216350278,120247506168050278,0.78,0.7,7,2,111.8
2026-07-23,120247506238310278,120247506168050278,0.01,0,2,0,2.5
2026-07-23,120247506249690278,120247506168050278,1.67,1.5,22,7,75.93
2026-07-23,120247506424250278,120247506424170278,1.57,1.41,26,5,60.44
2026-07-23,120247506530130278,120247506424170278,0.02,0.02,5,0,3.34
2026-07-23,120247506542160278,120247506424170278,2.42,2.18,47,6,51.58
2026-07-23,120247506551600278,120247506424170278,0.01,0.01,3,0,2
2026-07-23,120247506560570278,120247506424170278,0.37,0.33,15,0,24.53
2026-07-23,120247506567820278,120247506424170278,1.57,1.41,17,3,92.09
2026-07-23,120247510472600278,120247510472480278,2.75,2.47,36,4,76.27
2026-07-23,120247511200720278,120247510472480278,1.91,1.72,19,2,100.66
2026-07-23,120247511268740278,120247510472480278,0.06,0.05,9,1,6.3
2026-07-23,120247511278660278,120247510472480278,0.38,0.34,13,1,29.22
2026-07-23,120247511285940278,120247510472480278,2.22,2,10,2,222.48
2026-07-23,120247511291500278,120247510472480278,0.5,0.45,7,1,72.03
2026-07-23,120247511324670278,120247511324690278,0.95,0.85,28,2,33.84
2026-07-23,120247511421230278,120247511324690278,1.68,1.51,49,9,34.22
2026-07-23,120247511427740278,120247511324690278,0.41,0.37,8,2,51.48
2026-07-23,120247511443330278,120247511324690278,0.68,0.61,21,2,32.44
2026-07-23,120247511492340278,120247511492330278,0.07,0.06,2,0,34.4
2026-07-23,120247511563030278,120247511492330278,0.92,0.83,10,3,91.68
2026-07-23,120247511574100278,120247511492330278,0.5,0.45,6,3,83.88
2026-07-23,120247511580070278,120247511492330278,0.64,0.58,7,0,91.67
2026-07-23,120247511592870278,120247511492330278,0.48,0.43,17,1,28.31
2026-07-23,120253057249320281,120253057249230281,0.01,0.01,3,0,3.43
2026-07-23,120253057299420281,120253057249230281,0.14,0.12,4,1,34.02
2026-07-23,120253057385670281,120253057329110281,0.36,0.32,5,0,71.42
2026-07-23,120253057396940281,120253057329110281,0.02,0.02,3,0,6.87
2026-07-23,120253057454260281,120253057415460281,0.02,0.02,2,0,10.9
2026-07-23,120253057459930281,120253057415460281,0.17,0.15,3,1,56.53
2026-07-23,120253057479010281,120253057478930281,0.19,0.17,2,0,96.05
2026-07-23,120253057510640281,120253057478930281,0.17,0.15,6,1,27.63
2026-07-23,120253079044420281,120253079044410281,1.27,1.14,23,4,55.26
2026-07-23,120253079114620281,120253079044410281,0.28,0.25,6,1,45.85
2026-07-23,120253079117950281,120253079044410281,0.66,0.59,34,6,19.38
2026-07-23,120253079128080281,120253079044410281,0.02,0.01,3,0,5.23
2026-07-23,120253079132510281,120253079044410281,0.84,0.76,20,5,42.02
2026-07-23,120253082530860281,120253082530810281,1.45,1.3,19,4,76.07
2026-07-23,120253082684680281,120253082530810281,1.09,0.98,29,6,37.62
2026-07-23,120253082723400281,120253082530810281,1.41,1.27,24,1,58.63
2026-07-23,120253082732550281,120253082530810281,0.78,0.7,23,1,33.84
2026-07-23,120253082737930281,120253082530810281,2.81,2.53,72,13,39.04
2026-07-23,120253082741790281,120253082530810281,1.91,1.72,30,3,63.8
2026-07-23,120253082817280281,120253082817170281,7.09,6.38,60,10,118.14
2026-07-23,120253082840560281,120253082817170281,1.77,1.59,18,0,98.13
2026-07-23,120253082846410281,120253082817170281,0.82,0.74,13,3,63.13
2026-07-23,120253082849840281,120253082817170281,2.77,2.5,48,8,57.79
2026-07-23,120253082852390281,120253082817170281,0.98,0.88,16,1,61.31
2026-07-23,120253082855810281,120253082817170281,0.32,0.29,7,1,46.33
2026-07-23,120253101016690281,120253101016570281,0.14,0.12,4,0,34.13
2026-07-23,120253101033490281,120253101016570281,0,0,1,0,4.8
2026-07-23,120253101035060281,120253101016570281,0.01,0.01,2,0,3.7
2026-07-23,120253101069070281,120253101068990281,0.01,0.01,1,0,8.2
2026-07-23,120253101270940281,120253101270850281,0.79,0.71,29,2,27.38
2026-07-23,120253101284450281,120253101270850281,1.02,0.92,47,5,21.77
2026-07-23,120253101286320281,120253101270850281,0.45,0.4,18,1,24.97
2026-07-23,120253101288330281,120253101270850281,1.77,1.59,44,7,40.24
2026-07-23,120253101296180281,120253101270850281,1,0.9,13,4,76.79
2026-07-23,120253101303050281,120253101302970281,14.31,12.88,119,35,120.26
2026-07-23,120253101316180281,120253101302970281,1.96,1.76,22,2,89.07
2026-07-23,120253101319060281,120253101302970281,2.45,2.2,28,4,87.35
2026-07-23,120253101321190281,120253101302970281,4.73,4.26,74,8,63.98
2026-07-23,120253101322290281,120253101302970281,2.38,2.14,34,4,70.08
2026-07-23,120253101330930281,120253101330870281,6.05,5.44,90,13,67.19
2026-07-23,120253101343520281,120253101330870281,0.83,0.75,15,2,55.3
2026-07-23,120253101346700281,120253101330870281,2.87,2.58,56,10,51.26
2026-07-23,120253101348250281,120253101330870281,3.53,3.18,34,6,103.81
2026-07-23,120253101349160281,120253101330870281,0.48,0.43,16,6,29.99
2026-07-23,120253101349570281,120253101330870281,2.17,1.95,38,4,56.98
2026-07-23,120253136735850281,120253136735780281,2.06,1.85,35,3,58.78
2026-07-23,120253136853570281,120253136735780281,1.29,1.16,32,5,40.3
2026-07-23,120253136864150281,120253136735780281,2.88,2.59,53,6,54.39
2026-07-23,120253136874720281,120253136735780281,1.78,1.6,16,1,111
2026-07-23,120253136880620281,120253136735780281,1,0.9,41,3,24.31
2026-07-23,120253136890790281,120253136735780281,0.53,0.47,11,3,47.87
2026-07-23,120253137096490281,120253137096420281,1.47,1.33,16,2,92.16
2026-07-23,120253137141160281,120253137096420281,0.62,0.56,28,5,22.3
2026-07-23,120253137147810281,120253137096420281,0.48,0.44,16,0,30.22
2026-07-23,120253137153070281,120253137096420281,1.45,1.31,39,4,37.27
2026-07-23,120253137159570281,120253137096420281,1.01,0.91,14,1,72.24
2026-07-23,120253137172840281,120253137172780281,0.38,0.34,5,1,76.28
2026-07-23,120253137204850281,120253137172780281,5.01,4.51,108,10,46.38
2026-07-23,120253137209500281,120253137172780281,1.06,0.95,19,4,55.82
2026-07-23,120253137215430281,120253137172780281,1.35,1.21,18,2,74.85
2026-07-23,120253137221200281,120253137172780281,1.25,1.13,30,3,41.76
2026-07-23,120253137226520281,120253137172780281,4.2,3.78,84,17,50.03
2026-07-23,120253138463570281,120253138463510281,1.4,1.26,41,3,34.21
2026-07-23,120253138571220281,120253138463510281,1.58,1.42,29,3,54.53
2026-07-23,120253138575670281,120253138463510281,0.32,0.29,20,0,15.93
2026-07-23,120253138581950281,120253138463510281,2.11,1.9,26,1,81.11
2026-07-23,120253138584190281,120253138463510281,0.99,0.9,15,1,66.3
2026-07-23,120253138587130281,120253138463510281,0.7,0.63,13,5,53.96
2026-07-23,120253138672320281,120253138672250281,1.87,1.68,28,1,66.67
2026-07-23,120253138733630281,120253138672250281,1.9,1.71,48,6,39.68
2026-07-23,120253138736470281,120253138672250281,2.14,1.93,20,6,107.03
2026-07-23,120253138745550281,120253138672250281,0.18,0.16,11,1,15.96
2026-07-23,120253138749420281,120253138672250281,1.95,1.75,27,5,72.14
2026-07-23,120253138753460281,120253138672250281,0.74,0.66,21,3,35.17
2026-07-23,120253138766290281,120253138766230281,0.94,0.84,25,4,37.41
2026-07-23,120253138878630281,120253138766230281,0.51,0.46,15,2,34.01
2026-07-23,120253138906100281,120253138766230281,5.97,5.38,98,15,60.96
2026-07-23,120253138919620281,120253138766230281,0.67,0.6,23,2,28.98
2026-07-23,120253138933900281,120253138766230281,8.51,7.66,138,18,61.65
2026-07-23,120253138944340281,120253138766230281,0.49,0.44,12,2,40.44
2026-07-23,120253141376140281,120253141376060281,2.59,2.33,32,5,80.84
2026-07-23,120253141499830281,120253141376060281,4.27,3.84,62,10,68.87
2026-07-23,120253141501720281,120253141376060281,0.51,0.46,10,2,50.56
2026-07-23,120253141502670281,120253141376060281,1.85,1.67,33,6,56.09
2026-07-23,120253141504530281,120253141376060281,3.81,3.43,56,7,68.06
2026-07-23,120253141509190281,120253141376060281,2.06,1.85,31,8,66.37
2026-07-23,120253141635530281,120253141635460281,2.88,2.59,50,7,57.66
2026-07-23,120253141724210281,120253141635460281,0.78,0.7,24,4,32.3
2026-07-23,120253141733960281,120253141635460281,3.72,3.35,41,8,90.78
2026-07-23,120253141747920281,120253141635460281,6.49,5.84,95,18,68.3
2026-07-23,120253141780200281,120253141635460281,3.31,2.98,44,7,75.25
2026-07-23,120253141807020281,120253141635460281,1.6,1.44,21,4,76.23
2026-07-23,120253141863660281,120253141863550281,4.14,3.73,30,7,138.14
2026-07-23,120253141934410281,120253141863550281,7.25,6.53,117,27,61.98
2026-07-23,120253141937270281,120253141863550281,1.37,1.24,13,3,105.58
2026-07-23,120253141941400281,120253141863550281,3.77,3.39,64,14,58.86
2026-07-23,120253141945370281,120253141863550281,6.94,6.24,84,15,82.59
2026-07-23,120253141950760281,120253141863550281,0.32,0.29,30,3,10.58
2026-07-23,120253141970000281,120253141969930281,10.4,9.36,55,19,189.09
2026-07-23,120253142005590281,120253141969930281,0.93,0.84,8,3,116.1
2026-07-23,120253142011070281,120253141969930281,1.5,1.35,19,2,78.87
2026-07-23,120253142016080281,120253141969930281,2.09,1.88,32,4,65.39
2026-07-23,120253142027880281,120253141969930281,2.03,1.83,42,11,48.31
2026-07-23,120253142036410281,120253141969930281,4.71,4.24,59,13,79.88
2026-07-23,120253142282790281,120253142123820281,0.41,0.37,22,4,18.69
2026-07-23,120253142290360281,120253142123820281,5.36,4.82,130,8,41.2
2026-07-23,120253142297110281,120253142123820281,0.43,0.39,30,4,14.27
2026-07-23,120253142301540281,120253142123820281,6.13,5.52,49,7,125.09
2026-07-23,120253142306480281,120253142123820281,2.47,2.22,44,10,56.15
2026-07-23,120253167383880281,120253167383820281,4.16,3.74,61,11,68.13
2026-07-23,120253167420410281,120253167383820281,1.28,1.15,27,3,47.23
2026-07-23,120253167424590281,120253167383820281,2.03,1.83,22,2,92.42
2026-07-23,120253167426990281,120253167383820281,1.79,1.61,48,8,37.29
2026-07-23,120253167433710281,120253167383820281,1.23,1.11,25,3,49.24
2026-07-23,120253167436950281,120253167383820281,3.16,2.84,17,4,185.81
2026-07-23,120253167453190281,120253167453110281,2.32,2.08,23,5,100.66
2026-07-23,120253167657030281,120253167453110281,2.79,2.51,38,2,73.48
2026-07-23,120253167666800281,120253167453110281,2.82,2.53,29,6,97.1
2026-07-23,120253167671240281,120253167453110281,1.43,1.28,20,3,71.33
2026-07-23,120253167676340281,120253167453110281,1.62,1.46,34,3,47.77
2026-07-23,120253167681590281,120253167453110281,1.81,1.63,24,4,75.56
2026-07-23,120253167944440281,120253167773160281,6.29,5.67,100,9,62.95
2026-07-23,120253167947120281,120253167773160281,1.29,1.16,17,4,76.13
2026-07-23,120253167949790281,120253167773160281,0.49,0.44,7,0,70.2
2026-07-23,120253167954350281,120253167773160281,3.78,3.4,35,5,108.09
2026-07-23,120253167956510281,120253167773160281,3.09,2.78,21,6,146.94
2026-07-23,120253168223720281,120253168223660281,0.73,0.66,10,4,72.9
2026-07-23,120253168272260281,120253168223660281,1.39,1.25,10,2,138.52
2026-07-23,120253168276010281,120253168223660281,1.23,1.1,32,3,38.3
2026-07-23,120253168279700281,120253168223660281,5.44,4.9,57,12,95.51
2026-07-23,120253168282030281,120253168223660281,2.71,2.44,37,5,73.22
2026-07-23,120253168285770281,120253168223660281,2.28,2.05,47,5,48.41
2026-07-23,120253168354310281,120253168354220281,0.2,0.18,9,1,22.21
2026-07-23,120253168393840281,120253168354220281,0.56,0.51,7,1,80.33
2026-07-23,120253168397070281,120253168354220281,0.04,0.04,6,0,7.27
2026-07-23,120253168399990281,120253168354220281,4.63,4.17,90,8,51.45
2026-07-23,120253168402020281,120253168354220281,2.32,2.09,34,6,68.33
2026-07-23,120253168407870281,120253168354220281,1.33,1.2,18,4,74.08
2026-07-23,120253168447900281,120253168447820281,0.57,0.51,7,0,81.14
2026-07-23,120253168472750281,120253168447820281,2.51,2.26,24,7,104.55
2026-07-23,120253168474870281,120253168447820281,1.57,1.41,40,6,39.3
2026-07-23,120253168478000281,120253168447820281,0.07,0.06,8,0,8.4
2026-07-23,120253168484450281,120253168447820281,0.45,0.4,11,2,40.55
2026-07-23,120253168488310281,120253168447820281,0.51,0.46,7,1,72.37
2026-07-24,120247357080930278,120247357080990278,12.1,10.89,126,28,96.03
2026-07-24,120247357080980278,120247357080990278,8.36,7.53,118,22,70.87
2026-07-24,120247357081010278,120247357080990278,4.36,3.93,75,8,58.2
2026-07-24,120247357081030278,120247357080990278,7.21,6.49,178,27,40.5
2026-07-24,120247357081040278,120247357080990278,6.03,5.43,87,16,69.29
2026-07-24,120247357081050278,120247357080990278,3.02,2.72,49,10,61.68
2026-07-24,120247357457050278,120247357456980278,1.97,1.77,31,7,63.56
2026-07-24,120247357457060278,120247357456980278,4.41,3.97,93,16,47.42
2026-07-24,120247357457070278,120247357456980278,8.54,7.69,131,18,65.22
2026-07-24,120247357457080278,120247357456980278,4,3.6,108,15,37.01
2026-07-24,120247357457090278,120247357456980278,8.07,7.26,141,13,57.2
2026-07-24,120247357457100278,120247357456980278,3.96,3.56,56,15,70.72
2026-07-24,120247358420040278,120247358419970278,1.92,1.73,38,2,50.44
2026-07-24,120247358420050278,120247358419970278,4.7,4.23,54,8,87
2026-07-24,120247358420060278,120247358419970278,0.87,0.78,14,2,62.29
2026-07-24,120247358420070278,120247358419970278,14.45,13.01,136,29,106.28
2026-07-24,120247358420080278,120247358419970278,10.79,9.71,126,24,85.63
2026-07-24,120247358420090278,120247358419970278,4.98,4.49,88,14,56.64
2026-07-24,120247358791290278,120247358791270278,3.03,2.72,65,7,46.57
2026-07-24,120247358791350278,120247358791270278,2.35,2.11,40,6,58.63
2026-07-24,120247358791360278,120247358791270278,3.47,3.12,83,7,41.81
2026-07-24,120247358791370278,120247358791270278,1.96,1.76,15,5,130.69
2026-07-24,120247358791380278,120247358791270278,4.52,4.07,61,5,74.15
2026-07-24,120247358791390278,120247358791270278,2.05,1.85,26,3,78.92
2026-07-24,120247359464720278,120247359464690278,4.41,3.97,66,8,66.78
2026-07-24,120247359464770278,120247359464690278,4.99,4.49,53,11,94.06
2026-07-24,120247359464780278,120247359464690278,2.26,2.03,52,8,43.44
2026-07-24,120247359464790278,120247359464690278,2.09,1.88,46,9,45.45
2026-07-24,120247359464800278,120247359464690278,10.09,9.08,84,13,120.08
2026-07-24,120247359464810278,120247359464690278,1.46,1.32,25,4,58.58
2026-07-24,120247360141400278,120247360141370278,2.19,1.97,29,4,75.48
2026-07-24,120247360141410278,120247360141370278,9.32,8.39,153,27,60.93
2026-07-24,120247360141440278,120247360141370278,6.09,5.48,92,15,66.18
2026-07-24,120247360141470278,120247360141370278,9.39,8.45,49,11,191.64
2026-07-24,120247360141480278,120247360141370278,7.38,6.64,96,25,76.89
2026-07-24,120247360141490278,120247360141370278,8.43,7.59,126,23,66.89
2026-07-24,120247360356770278,120247360356710278,15.43,13.88,200,34,77.14
2026-07-24,120247360356790278,120247360356710278,9.35,8.41,95,8,98.39
2026-07-24,120247360356800278,120247360356710278,0.76,0.68,29,1,26.23
2026-07-24,120247360356810278,120247360356710278,4.52,4.07,48,12,94.15
2026-07-24,120247360356820278,120247360356710278,5.2,4.68,53,12,98.18
2026-07-24,120247360356830278,120247360356710278,5.2,4.68,94,8,55.27
