data,conta,campaign_id,campaign_name,adset_id,adset_name,gasto,impressoes_meta,alcance,frequencia,cpm,cliques_link,ctr_link,cpc_link,conversas,custo_conversa,status_atual,orcamento_diario_atual,leads_entrada,cliques_ad,threads,leads_qualificados,leads_avaliados,receita_estimada_brl,sessoes,leads_com_sessao,gap_clique_sessao,pct_chegada_blog,sessoes_por_lead,taxa_qualificacao,receita_gam_bruta,receita_gam_liquida,impressoes_gam,cliques_gam,ecpm_gam
2026-07-22,C 01,120247360356710278,[E1] [MKUKER] [AFS] [F3] [FATOUMATA TRAORE] [ISABELA RIBEIRO],120247360356830278,[AFS] [F3] [FATOUMATA TRAORE] V1,1.11,907,901,1.0067,1.22,97,10.6946,0.0114,114,0.0097,CAMPAIGN_PAUSED,1,50,50,47,69,159,6.31,0,0,50,0,,43.4,11.76,10.58,151,23,77.86
2026-07-22,C 01,120247360531070278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247360531040278,[AFS] [F3] [AMINATA DIALLO] V1,0.94,577,577,1,1.63,53,9.1854,0.0177,64,0.0147,PAUSED,1,31,31,29,34,84,2.52,0,0,31,0,,40.5,2.31,2.08,54,7,42.76
2026-07-22,C 01,120247360531070278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247360531120278,[AFS] [F3] [AMINATA DIALLO] V3,0.97,705,705,1,1.38,32,4.539,0.0303,72,0.0135,PAUSED,1,31,31,27,31,99,2.32,0,0,31,0,,31.3,4.2,3.78,55,7,76.35
2026-07-22,C 01,120247360531070278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247360531130278,[AFS] [F3] [AMINATA DIALLO] V5,0.95,665,653,1.0184,1.43,39,5.8647,0.0244,66,0.0144,PAUSED,1,27,27,25,30,84,2.80,0,0,27,0,,35.7,6.74,6.06,84,20,80.2
2026-07-22,C 01,120247360531070278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247360531140278,[AFS] [F3] [AMINATA DIALLO] V6,0.96,918,903,1.0166,1.05,70,7.6253,0.0137,68,0.0141,CAMPAIGN_PAUSED,1,41,41,38,68,123,9.25,0,0,41,0,,55.3,14.01,12.61,278,47,50.38
2026-07-22,C 01,120247360531070278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247360531150278,[AFS] [F3] [AMINATA DIALLO]V4,0.96,740,706,1.0482,1.3,40,5.4054,0.024,73,0.0132,PAUSED,1,40,40,35,40,117,3.62,0,0,40,0,,34.2,3.64,3.28,81,12,44.96
2026-07-22,C 01,120247360531070278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247360531160278,[AFS] [F3] [AMINATA DIALLO] V2,0.97,807,807,1,1.2,46,5.7001,0.0211,81,0.012,PAUSED,1,48,48,43,45,138,4.63,0,0,48,0,,32.6,8.94,8.05,124,21,72.13
2026-07-22,C 01,120247382249440278,[MKUKER] [AFS_RELA_EN_BOT_0001] [NOURBESE],120247382249470278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V3,0.97,726,713,1.0182,1.34,42,5.7851,0.0231,69,0.0141,CAMPAIGN_PAUSED,1,36,36,31,27,111,2.16,0,0,36,0,,24.3,4.53,4.08,53,9,85.45
2026-07-22,C 01,120247382249440278,[MKUKER] [AFS_RELA_EN_BOT_0001] [NOURBESE],120247382249520278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V1,1.03,740,714,1.0364,1.39,45,6.0811,0.0229,47,0.0219,CAMPAIGN_PAUSED,1,30,30,25,21,87,1.42,0,0,30,0,,24.1,7.29,6.56,46,9,158.54
2026-07-22,C 01,120247382249440278,[MKUKER] [AFS_RELA_EN_BOT_0001] [NOURBESE],120247382249530278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V2,1,743,726,1.0234,1.35,127,17.0929,0.0079,98,0.0102,CAMPAIGN_PAUSED,1,42,42,41,42,129,3.68,0,0,42,0,,32.6,6.3,5.67,97,14,64.92
2026-07-22,C 01,120247382249440278,[MKUKER] [AFS_RELA_EN_BOT_0001] [NOURBESE],120247382249540278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V5,1.01,831,829,1.0024,1.22,213,25.6318,0.0047,152,0.0066,CAMPAIGN_PAUSED,1,72,72,67,99,219,8.33,0,0,72,0,,45.2,12.76,11.48,190,27,67.14
2026-07-22,C 01,120247382249440278,[MKUKER] [AFS_RELA_EN_BOT_0001] [NOURBESE],120247382249550278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V6,1.06,1107,1088,1.0175,0.96,56,5.0587,0.0189,66,0.0161,CAMPAIGN_PAUSED,1,31,31,31,51,93,5.07,0,0,31,0,,54.8,10.91,9.82,140,37,77.91
2026-07-22,C 01,120247382249440278,[MKUKER] [AFS_RELA_EN_BOT_0001] [NOURBESE],120247382249560278,[AFS_RELA_EN_BOT_0001] [NOURBESE] V4,0.88,817,817,1,1.08,44,5.3856,0.02,33,0.0267,CAMPAIGN_PAUSED,1,19,19,17,21,57,1.38,0,0,19,0,,36.8,2.02,1.81,38,5,53.03
2026-07-22,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323040278,[AFS] [F3] [WANGARI KAMAU] V4,0.95,1225,1203,1.0183,0.78,79,6.449,0.012,79,0.012,CAMPAIGN_PAUSED,1,40,40,36,41,120,3.41,0,0,40,0,,34.2,7.1,6.39,83,13,85.54
2026-07-22,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323050278,[AFS] [F3] [WANGARI KAMAU] V6,0.98,1083,1081,1.0018,0.9,57,5.2632,0.0172,75,0.0131,PAUSED,1,32,32,29,40,105,3.68,0,0,32,0,,38.1,10.34,9.31,89,19,116.21
2026-07-22,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323060278,[AFS] [F3] [WANGARI KAMAU] V5,0.95,1187,1154,1.0286,0.8,76,6.4027,0.0125,85,0.0112,CAMPAIGN_PAUSED,1,40,40,36,49,123,5.64,0,0,40,0,,39.8,16,14.4,162,25,98.79
2026-07-22,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323070278,[AFS] [F3] [WANGARI KAMAU] V2,0.94,1123,1115,1.0072,0.84,53,4.7195,0.0177,46,0.0204,PAUSED,1,25,25,23,23,72,3.10,0,0,25,0,,31.9,4.47,4.02,86,4,51.99
2026-07-22,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323080278,[AFS] [F3] [WANGARI KAMAU] V3,0.95,1225,1225,1,0.78,72,5.8776,0.0132,52,0.0183,CAMPAIGN_PAUSED,1,21,21,19,24,72,2.46,0,0,21,0,,33.3,4.85,4.37,76,10,63.84
2026-07-22,C 01,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120247382323090278,[AFS] [F3] [WANGARI KAMAU] V1,0.98,1116,1100,1.0145,0.88,77,6.8996,0.0127,65,0.0151,PAUSED,1,35,35,32,41,111,3.71,0,0,35,0,,36.9,7.76,6.98,90,16,86.18
2026-07-22,C 01,120247461971670278,E6[MKUKER] [AFS_RELA_EN_BOT_0001] [ADAMMA],120247461971660278,[AFS_RELA_EN_BOT_0001] [ADAMMA] V1,0.13,69,69,1,1.88,5,7.2464,0.026,4,0.0325,CAMPAIGN_PAUSED,1,5,5,5,3,12,0.32,0,0,5,0,,25,2.42,2.18,20,6,121.19
2026-07-22,C 01,120247461971670278,E6[MKUKER] [AFS_RELA_EN_BOT_0001] [ADAMMA],120247462052200278,[AFS_RELA_EN_BOT_0001] [ADAMMA] V2,0.11,83,83,1,1.33,11,13.253,0.01,7,0.0157,CAMPAIGN_PAUSED,1,4,4,4,6,6,0.85,0,0,4,0,,100,0.33,0.29,11,2,29.62
2026-07-22,C 01,120247461971670278,E6[MKUKER] [AFS_RELA_EN_BOT_0001] [ADAMMA],120247462054640278,[AFS_RELA_EN_BOT_0001] [ADAMMA] V3,0.07,41,40,1.025,1.71,3,7.3171,0.0233,2,0.035,CAMPAIGN_PAUSED,1,,,,,,,,,0,,,,0,0,1,0,1.6
2026-07-22,C 01,120247461971670278,E6[MKUKER] [AFS_RELA_EN_BOT_0001] [ADAMMA],120247462063520278,[AFS_RELA_EN_BOT_0001] [ADAMMA] V4,0.07,38,38,1,1.84,4,10.5263,0.0175,2,0.035,CAMPAIGN_PAUSED,1,4,4,4,3,12,0.66,0,0,4,0,,25,0.63,0.57,14,3,45.14
2026-07-22,C 01,120247461971670278,E6[MKUKER] [AFS_RELA_EN_BOT_0001] [ADAMMA],120247462073710278,[AFS_RELA_EN_BOT_0001] [ADAMMA] V5,0.23,101,101,1,2.28,7,6.9307,0.0329,6,0.0383,CAMPAIGN_PAUSED,1,5,5,5,6,15,0.35,0,0,5,0,,40,0.41,0.37,2,1,204.15
2026-07-22,C 01,120247461971670278,E6[MKUKER] [AFS_RELA_EN_BOT_0001] [ADAMMA],120247462083520278,[AFS_RELA_EN_BOT_0001] [ADAMMA] V6,0.11,87,87,1,1.26,2,2.2989,0.055,4,0.0275,CAMPAIGN_PAUSED,1,2,2,2,3,6,0.37,0,0,2,0,,50,0.52,0.46,10,2,51.5
2026-07-22,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488168300278,[AFS] [F3] [BONTLE MODISE] V1,0.97,639,634,1.0079,1.52,83,12.989,0.0117,58,0.0167,CAMPAIGN_PAUSED,1,40,40,35,30,114,2.53,0,0,40,0,,26.3,5.62,5.06,57,6,98.64
2026-07-22,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488215910278,[AFS] [F3] [BONTLE MODISE] V2,1.1,741,740,1.0014,1.48,123,16.5992,0.0089,96,0.0115,CAMPAIGN_PAUSED,1,53,53,51,62,162,5.39,0,0,53,0,,38.3,7.63,6.87,89,11,85.72
2026-07-22,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488220950278,[AFS] [F3] [BONTLE MODISE] V3,0.96,574,546,1.0513,1.67,37,6.446,0.0259,40,0.024,CAMPAIGN_PAUSED,1,21,21,19,6,63,1.20,0,0,21,0,,9.5,9.34,8.41,65,16,143.7
2026-07-22,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488225850278,[AFS] [F3] [BONTLE MODISE] V4,1.07,638,636,1.0031,1.68,38,5.9561,0.0282,75,0.0143,CAMPAIGN_PAUSED,1,39,39,34,38,123,3.87,0,0,39,0,,30.9,5.58,5.03,92,23,60.69
2026-07-22,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488230320278,[AFS] [F3] [BONTLE MODISE] V5,1.03,883,872,1.0126,1.17,45,5.0963,0.0229,76,0.0136,CAMPAIGN_PAUSED,1,49,49,44,36,138,4.42,0,0,49,0,,26.1,7.54,6.79,91,26,82.91
2026-07-22,C 01,120247488168210278,[E1] [MKUKER] [AFS] [F3] [BONTLE MODISE] [ISABELA RIBEIRO],120247488234950278,[AFS] [F3] [BONTLE MODISE] V6,1.06,604,583,1.036,1.75,37,6.1258,0.0286,32,0.0331,PAUSED,1,20,20,18,12,60,1.03,0,0,20,0,,20,2.22,2,32,10,69.47
2026-07-22,C 01,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120247488259350278,[AFS] [F3] [LUNGILE HADEBE] V1,1.06,989,982,1.0071,1.07,76,7.6845,0.0139,80,0.0133,CAMPAIGN_PAUSED,1,40,40,36,39,126,4.32,0,0,40,0,,31,7.43,6.69,96,17,77.41
2026-07-22,C 01,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120247488354910278,[AFS] [F3] [LUNGILE HADEBE] V2,1.15,707,702,1.0071,1.63,45,6.3649,0.0256,58,0.0198,PAUSED,1,30,30,25,32,96,3.54,0,0,30,0,,33.3,9.28,8.35,55,15,168.65
2026-07-22,C 01,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120247488362150278,[AFS] [F3] [LUNGILE HADEBE] V3,1.03,821,800,1.0263,1.25,58,7.0646,0.0178,53,0.0194,PAUSED,1,32,32,27,26,96,2.46,0,0,32,0,,27.1,6.31,5.68,78,14,80.93
2026-07-22,C 01,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120247488368490278,[AFS] [F3] [LUNGILE HADEBE] V4,1.05,631,630,1.0016,1.66,25,3.962,0.042,26,0.0404,PAUSED,1,14,14,13,17,42,1.90,0,0,14,0,,40.5,4.46,4.01,57,11,78.25
2026-07-22,C 01,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120247488373900278,[AFS] [F3] [LUNGILE HADEBE] V5,1.13,1049,1049,1,1.08,63,6.0057,0.0179,68,0.0166,PAUSED,1,28,28,25,52,96,4.54,0,0,28,0,,54.2,11.51,10.36,119,26,96.75
2026-07-22,C 01,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120247488419540278,[AFS] [F3] [LUNGILE HADEBE] V6,1,672,664,1.012,1.49,65,9.6726,0.0154,64,0.0156,PAUSED,1,28,28,27,35,87,3.94,0,0,28,0,,40.2,4.15,3.74,102,16,40.71
2026-07-22,C 01,120247488474000278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247488474100278,[AFS] [F3] [LERATO MAHLANGU] V1,1.02,1054,1043,1.0105,0.97,51,4.8387,0.02,78,0.0131,CAMPAIGN_PAUSED,1,45,45,35,55,138,6.38,0,0,45,0,,39.9,12.05,10.85,198,31,60.86
2026-07-22,C 01,120247488474000278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247488538970278,[AFS] [F3] [LERATO MAHLANGU] V2,1.13,719,719,1,1.57,41,5.7024,0.0276,38,0.0297,PAUSED,1,18,18,16,24,57,2.90,0,0,18,0,,42.1,4.28,3.85,63,18,67.96
2026-07-22,C 01,120247488474000278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247488660110278,[AFS] [F3] [LERATO MAHLANGU] V3,1.08,673,647,1.0402,1.6,42,6.2407,0.0257,75,0.0144,PAUSED,1,35,35,29,32,111,2.38,0,0,35,0,,28.8,4.77,4.29,58,7,82.26
2026-07-22,C 01,120247488474000278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247488793560278,[AFS] [F3] [LERATO MAHLANGU] V4,0.95,582,560,1.0393,1.63,25,4.2955,0.038,40,0.0238,PAUSED,1,25,25,24,28,66,3.12,0,0,25,0,,42.4,8.26,7.43,68,13,121.46
2026-07-22,C 01,120247488474000278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247488827940278,[AFS] [F3] [LERATO MAHLANGU] V5,1.06,866,866,1,1.22,126,14.5497,0.0084,125,0.0085,CAMPAIGN_PAUSED,1,64,64,60,92,198,8.89,0,0,64,0,,46.5,14.79,13.31,230,35,64.32
2026-07-22,C 01,120247488474000278,[E1] [MKUKER] [AFS] [F3] [LERATO MAHLANGU] [ISABELA RIBEIRO],120247488854820278,[AFS] [F3] [LERATO MAHLANGU] V6,1.03,579,577,1.0035,1.78,41,7.0812,0.0251,51,0.0202,CAMPAIGN_PAUSED,1,32,32,26,40,96,4.62,0,0,32,0,,41.7,8.4,7.56,124,22,67.73
2026-07-22,C 01,120247488930090278,[E1] [MKUKER] [AFS] [F3] [NOURBESE ACHEBE] [ISABELA RIBEIRO],120247488930200278,[AFS] [F3] [NOURBESE ACHEBE] V1,0.94,571,568,1.0053,1.65,33,5.7793,0.0285,38,0.0247,PAUSED,1,20,20,18,14,60,2.16,0,0,20,0,,23.3,1.96,1.77,54,11,36.36
2026-07-22,C 01,120247488930090278,[E1] [MKUKER] [AFS] [F3] [NOURBESE ACHEBE] [ISABELA RIBEIRO],120247488968980278,[AFS] [F3] [NOURBESE ACHEBE] V2,1.01,666,666,1,1.52,70,10.5105,0.0144,56,0.018,PAUSED,1,26,26,24,43,84,3.34,0,0,26,0,,51.2,5.54,4.99,77,17,71.98
2026-07-22,C 01,120247488930090278,[E1] [MKUKER] [AFS] [F3] [NOURBESE ACHEBE] [ISABELA RIBEIRO],120247488989090278,[AFS] [F3] [NOURBESE ACHEBE] V3,0.94,462,461,1.0022,2.03,24,5.1948,0.0392,42,0.0224,PAUSED,1,24,24,23,30,69,2.98,0,0,24,0,,43.5,4.74,4.27,81,11,58.53
2026-07-22,C 01,120247488930090278,[E1] [MKUKER] [AFS] [F3] [NOURBESE ACHEBE] [ISABELA RIBEIRO],120247489010590278,[AFS] [F3] [NOURBESE ACHEBE] V4,0.94,527,518,1.0174,1.78,37,7.0209,0.0254,41,0.0229,PAUSED,1,22,22,20,15,63,1.03,0,0,22,0,,23.8,0.69,0.62,20,4,34.28
2026-07-22,C 01,120247488930090278,[E1] [MKUKER] [AFS] [F3] [NOURBESE ACHEBE] [ISABELA RIBEIRO],120247489016960278,[AFS] [F3] [NOURBESE ACHEBE] V5,1.01,802,802,1,1.26,49,6.1097,0.0206,83,0.0122,,,38,38,34,42,114,5.45,0,0,38,0,,36.8,7.62,6.86,115,23,66.27
2026-07-22,C 01,120247488930090278,[E1] [MKUKER] [AFS] [F3] [NOURBESE ACHEBE] [ISABELA RIBEIRO],120247489033080278,[AFS] [F3] [NOURBESE ACHEBE] V6,0.96,552,548,1.0073,1.74,37,6.7029,0.0259,38,0.0253,PAUSED,1,20,20,17,18,54,2.20,0,0,20,0,,33.3,3.91,3.52,64,19,61.06
2026-07-22,C 01,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489048840278,[AFS] [F3] [MORENIKE AJAYI] V1,1.12,873,852,1.0246,1.28,55,6.3001,0.0204,40,0.028,PAUSED,1,18,18,18,18,60,2.13,0,0,18,0,,30,3.11,2.8,61,15,50.95
2026-07-22,C 01,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489055990278,[AFS] [F3] [NONHLANHLA CELE] V1,1.1,500,493,1.0142,2.2,29,5.8,0.0379,33,0.0333,PAUSED,1,15,15,15,20,45,2.58,0,0,15,0,,44.4,2.69,2.42,68,14,39.53
2026-07-22,C 01,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489113490278,[AFS] [F3] [NONHLANHLA CELE] V2,1.1,600,600,1,1.83,55,9.1667,0.02,64,0.0172,PAUSED,1,39,39,36,33,120,4.24,0,0,39,0,,27.5,10.71,9.64,101,17,106.02
2026-07-22,C 01,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489137090278,[AFS] [F3] [NONHLANHLA CELE] V3,1.01,658,645,1.0202,1.53,33,5.0152,0.0306,46,0.022,PAUSED,1,22,22,18,19,75,1.49,0,0,22,0,,25.3,2.96,2.67,46,10,64.44
2026-07-22,C 01,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489142030278,[AFS] [F3] [MORENIKE AJAYI] V2,1.01,1160,1160,1,0.87,76,6.5517,0.0133,42,0.024,PAUSED,1,17,17,17,5,54,1.58,0,0,17,0,,9.3,1.99,1.8,39,6,51.15
2026-07-22,C 01,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489148840278,[AFS] [F3] [MORENIKE AJAYI] V3,1.14,1031,1023,1.0078,1.11,73,7.0805,0.0156,56,0.0204,PAUSED,1,24,24,24,21,72,2.45,0,0,24,0,,29.2,4.39,3.95,66,17,66.58
2026-07-22,C 01,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489149860278,[AFS] [F3] [NONHLANHLA CELE] V4,1.02,551,533,1.0338,1.85,37,6.7151,0.0276,41,0.0249,PAUSED,1,14,14,13,23,42,1.84,0,0,14,0,,54.8,1.24,1.11,35,5,35.32
2026-07-22,C 01,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489152530278,[AFS] [F3] [MORENIKE AJAYI] V4,1.06,1111,1107,1.0036,0.95,65,5.8506,0.0163,56,0.0189,PAUSED,1,23,23,23,14,78,1.73,0,0,23,0,,17.9,1.9,1.71,22,2,86.55
2026-07-22,C 01,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489155770278,[AFS] [F3] [MORENIKE AJAYI] V5,1.17,905,887,1.0203,1.29,62,6.8508,0.0189,45,0.026,CAMPAIGN_PAUSED,1,19,19,19,1,63,0.24,0,0,19,0,,1.6,0.47,0.42,9,2,52.22
2026-07-22,C 01,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489155880278,[AFS] [F3] [NONHLANHLA CELE] V5,0.97,452,436,1.0367,2.15,44,9.7345,0.022,41,0.0237,PAUSED,1,26,26,23,24,75,2.78,0,0,26,0,,32,5.34,4.8,99,15,53.93
2026-07-22,C 01,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489160390278,[AFS] [F3] [MORENIKE AJAYI] V6,1.06,1077,1077,1,0.98,86,7.9851,0.0123,44,0.0241,PAUSED,1,23,23,23,19,69,2.09,0,0,23,0,,27.5,4.92,4.43,66,7,74.6
2026-07-22,C 01,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489160520278,[AFS] [F3] [NONHLANHLA CELE] V6,1.14,1336,1336,1,0.85,155,11.6018,0.0074,160,0.0071,CAMPAIGN_PAUSED,1,104,104,93,113,273,9.94,0,0,104,0,,41.4,13.63,12.26,210,38,64.89
